filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
"DSC09352.JPG,6422528,""{}"",11,0,""{""""name"""":""""rect"""",""""x"""":512,""""y"""":876,""""width"""":650,""""height"""":327}"",""{""""human"""":"""""""",""""animal"""":"""""""",""""obstacle"""":""""""""}"""
"DSC09373.JPG,7110656,""{}"",15,14,""{""""name"""":""""rect"""",""""x"""":2843,""""y"""":452,""""width"""":120,""""height"""":286}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,0,""{""""name"""":""""rect"""",""""x"""":37,""""y"""":1074,""""width"""":1014,""""height"""":1097}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,1,""{""""name"""":""""rect"""",""""x"""":922,""""y"""":115,""""width"""":194,""""height"""":931}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,2,""{""""name"""":""""rect"""",""""x"""":1912,""""y"""":101,""""width"""":134,""""height"""":728}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,3,""{""""name"""":""""rect"""",""""x"""":2120,""""y"""":157,""""width"""":138,""""height"""":618}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,4,""{""""name"""":""""rect"""",""""x"""":2065,""""y"""":78,""""width"""":55,""""height"""":710}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,5,""{""""name"""":""""rect"""",""""x"""":2240,""""y"""":175,""""width"""":88,""""height"""":525}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,6,""{""""name"""":""""rect"""",""""x"""":1622,""""y"""":613,""""width"""":885,""""height"""":507}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,7,""{""""name"""":""""rect"""",""""x"""":3641,""""y"""":147,""""width"""":147,""""height"""":834}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,8,""{""""name"""":""""rect"""",""""x"""":4267,""""y"""":69,""""width"""":152,""""height"""":1014}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,9,""{""""name"""":""""rect"""",""""x"""":5355,""""y"""":152,""""width"""":166,""""height"""":806}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,10,""{""""name"""":""""rect"""",""""x"""":5083,""""y"""":157,""""width"""":226,""""height"""":724}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,11,""{""""name"""":""""rect"""",""""x"""":4636,""""y"""":166,""""width"""":189,""""height"""":654}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,12,""{""""name"""":""""rect"""",""""x"""":3502,""""y"""":60,""""width"""":143,""""height"""":811}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,13,""{""""name"""":""""rect"""",""""x"""":3327,""""y"""":60,""""width"""":138,""""height"""":747}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,14,""{""""name"""":""""rect"""",""""x"""":3143,""""y"""":5,""""width"""":166,""""height"""":691}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09374.JPG,6586368,""{}"",16,15,""{""""name"""":""""rect"""",""""x"""":3005,""""y"""":456,""""width"""":134,""""height"""":290}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,0,""{""""name"""":""""rect"""",""""x"""":134,""""y"""":41,""""width"""":378,""""height"""":935}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,1,""{""""name"""":""""rect"""",""""x"""":1226,""""y"""":55,""""width"""":226,""""height"""":705}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,2,""{""""name"""":""""rect"""",""""x"""":1747,""""y"""":23,""""width"""":184,""""height"""":636}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,3,""{""""name"""":""""rect"""",""""x"""":1935,""""y"""":106,""""width"""":129,""""height"""":544}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,4,""{""""name"""":""""rect"""",""""x"""":2088,""""y"""":69,""""width"""":60,""""height"""":488}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,5,""{""""name"""":""""rect"""",""""x"""":152,""""y"""":788,""""width"""":1263,""""height"""":719}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,6,""{""""name"""":""""rect"""",""""x"""":1502,""""y"""":530,""""width"""":922,""""height"""":488}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,7,""{""""name"""":""""rect"""",""""x"""":3779,""""y"""":41,""""width"""":147,""""height"""":885}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,8,""{""""name"""":""""rect"""",""""x"""":4636,""""y"""":37,""""width"""":157,""""height"""":1189}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,9,""{""""name"""":""""rect"""",""""x"""":4903,""""y"""":115,""""width"""":217,""""height"""":590}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,10,""{""""name"""":""""rect"""",""""x"""":5336,""""y"""":207,""""width"""":240,""""height"""":484}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,11,""{""""name"""":""""rect"""",""""x"""":5737,""""y"""":106,""""width"""":230,""""height"""":747}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,12,""{""""name"""":""""rect"""",""""x"""":3553,""""y"""":41,""""width"""":157,""""height"""":668}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,13,""{""""name"""":""""rect"""",""""x"""":3341,""""y"""":32,""""width"""":138,""""height"""":521}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,14,""{""""name"""":""""rect"""",""""x"""":3166,""""y"""":23,""""width"""":129,""""height"""":530}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09375.JPG,6684672,""{}"",16,15,""{""""name"""":""""rect"""",""""x"""":2982,""""y"""":290,""""width"""":143,""""height"""":332}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,0,""{""""name"""":""""rect"""",""""x"""":281,""""y"""":917,""""width"""":1908,""""height"""":710}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,1,""{""""name"""":""""rect"""",""""x"""":1221,""""y"""":88,""""width"""":230,""""height"""":793}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,2,""{""""name"""":""""rect"""",""""x"""":1502,""""y"""":101,""""width"""":226,""""height"""":788}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,3,""{""""name"""":""""rect"""",""""x"""":1912,""""y"""":74,""""width"""":171,""""height"""":742}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,4,""{""""name"""":""""rect"""",""""x"""":2106,""""y"""":129,""""width"""":152,""""height"""":594}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,5,""{""""name"""":""""rect"""",""""x"""":2327,""""y"""":171,""""width"""":147,""""height"""":553}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,6,""{""""name"""":""""rect"""",""""x"""":2217,""""y"""":41,""""width"""":143,""""height"""":687}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,7,""{""""name"""":""""rect"""",""""x"""":2724,""""y"""":134,""""width"""":106,""""height"""":433}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,8,""{""""name"""":""""rect"""",""""x"""":4420,""""y"""":69,""""width"""":138,""""height"""":1152}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,9,""{""""name"""":""""rect"""",""""x"""":5396,""""y"""":134,""""width"""":212,""""height"""":710}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,10,""{""""name"""":""""rect"""",""""x"""":5756,""""y"""":576,""""width"""":226,""""height"""":1032}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,11,""{""""name"""":""""rect"""",""""x"""":3940,""""y"""":41,""""width"""":138,""""height"""":788}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,12,""{""""name"""":""""rect"""",""""x"""":3655,""""y"""":55,""""width"""":101,""""height"""":631}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,13,""{""""name"""":""""rect"""",""""x"""":3447,""""y"""":18,""""width"""":180,""""height"""":664}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,14,""{""""name"""":""""rect"""",""""x"""":3203,""""y"""":327,""""width"""":143,""""height"""":392}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,15,""{""""name"""":""""rect"""",""""x"""":3023,""""y"""":396,""""width"""":65,""""height"""":129}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,16,""{""""name"""":""""rect"""",""""x"""":4931,""""y"""":65,""""width"""":166,""""height"""":636}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09376.JPG,6651904,""{}"",18,17,""{""""name"""":""""rect"""",""""x"""":4706,""""y"""":88,""""width"""":111,""""height"""":627}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,0,""{""""name"""":""""rect"""",""""x"""":972,""""y"""":134,""""width"""":392,""""height"""":1060}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,1,""{""""name"""":""""rect"""",""""x"""":1493,""""y"""":60,""""width"""":286,""""height"""":968}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,2,""{""""name"""":""""rect"""",""""x"""":2018,""""y"""":152,""""width"""":152,""""height"""":774}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,3,""{""""name"""":""""rect"""",""""x"""":2240,""""y"""":180,""""width"""":157,""""height"""":668}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,4,""{""""name"""":""""rect"""",""""x"""":2346,""""y"""":157,""""width"""":152,""""height"""":687}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,5,""{""""name"""":""""rect"""",""""x"""":4332,""""y"""":69,""""width"""":161,""""height"""":986}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,6,""{""""name"""":""""rect"""",""""x"""":5535,""""y"""":83,""""width"""":424,""""height"""":1853}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,7,""{""""name"""":""""rect"""",""""x"""":5106,""""y"""":249,""""width"""":78,""""height"""":650}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,8,""{""""name"""":""""rect"""",""""x"""":4830,""""y"""":235,""""width"""":166,""""height"""":594}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,9,""{""""name"""":""""rect"""",""""x"""":5350,""""y"""":207,""""width"""":147,""""height"""":682}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,10,""{""""name"""":""""rect"""",""""x"""":3908,""""y"""":60,""""width"""":152,""""height"""":779}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,11,""{""""name"""":""""rect"""",""""x"""":3677,""""y"""":55,""""width"""":161,""""height"""":719}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,12,""{""""name"""":""""rect"""",""""x"""":2926,""""y"""":253,""""width"""":147,""""height"""":433}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,13,""{""""name"""":""""rect"""",""""x"""":65,""""y"""":1700,""""width"""":1000,""""height"""":677}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,14,""{""""name"""":""""rect"""",""""x"""":903,""""y"""":1332,""""width"""":922,""""height"""":484}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,15,""{""""name"""":""""rect"""",""""x"""":1912,""""y"""":986,""""width"""":382,""""height"""":327}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,16,""{""""name"""":""""rect"""",""""x"""":2272,""""y"""":876,""""width"""":415,""""height"""":235}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,17,""{""""name"""":""""rect"""",""""x"""":2687,""""y"""":691,""""width"""":410,""""height"""":184}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09377.JPG,6291456,""{}"",19,18,""{""""name"""":""""rect"""",""""x"""":3373,""""y"""":493,""""width"""":194,""""height"""":392}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,0,""{""""name"""":""""rect"""",""""x"""":2922,""""y"""":424,""""width"""":171,""""height"""":442}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,1,""{""""name"""":""""rect"""",""""x"""":3147,""""y"""":613,""""width"""":157,""""height"""":226}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,2,""{""""name"""":""""rect"""",""""x"""":737,""""y"""":46,""""width"""":286,""""height"""":1101}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,3,""{""""name"""":""""rect"""",""""x"""":1442,""""y"""":23,""""width"""":244,""""height"""":945}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,4,""{""""name"""":""""rect"""",""""x"""":1765,""""y"""":32,""""width"""":171,""""height"""":816}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,5,""{""""name"""":""""rect"""",""""x"""":1912,""""y"""":189,""""width"""":198,""""height"""":659}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,6,""{""""name"""":""""rect"""",""""x"""":18,""""y"""":1161,""""width"""":272,""""height"""":318}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,7,""{""""name"""":""""rect"""",""""x"""":60,""""y"""":1488,""""width"""":682,""""height"""":788}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,8,""{""""name"""":""""rect"""",""""x"""":737,""""y"""":1290,""""width"""":659,""""height"""":553}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,9,""{""""name"""":""""rect"""",""""x"""":1258,""""y"""":1009,""""width"""":747,""""height"""":378}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,10,""{""""name"""":""""rect"""",""""x"""":4281,""""y"""":32,""""width"""":147,""""height"""":1009}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,11,""{""""name"""":""""rect"""",""""x"""":4650,""""y"""":32,""""width"""":106,""""height"""":802}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,12,""{""""name"""":""""rect"""",""""x"""":4908,""""y"""":37,""""width"""":143,""""height"""":705}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,13,""{""""name"""":""""rect"""",""""x"""":5286,""""y"""":60,""""width"""":258,""""height"""":728}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,14,""{""""name"""":""""rect"""",""""x"""":3710,""""y"""":32,""""width"""":129,""""height"""":816}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,15,""{""""name"""":""""rect"""",""""x"""":3498,""""y"""":46,""""width"""":143,""""height"""":724}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,16,""{""""name"""":""""rect"""",""""x"""":3332,""""y"""":83,""""width"""":194,""""height"""":691}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,17,""{""""name"""":""""rect"""",""""x"""":3171,""""y"""":138,""""width"""":180,""""height"""":433}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,18,""{""""name"""":""""rect"""",""""x"""":2581,""""y"""":235,""""width"""":166,""""height"""":359}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,19,""{""""name"""":""""rect"""",""""x"""":2138,""""y"""":742,""""width"""":387,""""height"""":244}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,20,""{""""name"""":""""rect"""",""""x"""":2129,""""y"""":226,""""width"""":83,""""height"""":530}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,21,""{""""name"""":""""rect"""",""""x"""":2244,""""y"""":258,""""width"""":74,""""height"""":401}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09378.JPG,5832704,""{}"",23,22,""{""""name"""":""""rect"""",""""x"""":2456,""""y"""":581,""""width"""":369,""""height"""":203}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,0,""{""""name"""":""""rect"""",""""x"""":92,""""y"""":1470,""""width"""":935,""""height"""":797}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,1,""{""""name"""":""""rect"""",""""x"""":991,""""y"""":1171,""""width"""":475,""""height"""":516}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,2,""{""""name"""":""""rect"""",""""x"""":1535,""""y"""":1088,""""width"""":272,""""height"""":217}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,3,""{""""name"""":""""rect"""",""""x"""":1894,""""y"""":903,""""width"""":438,""""height"""":147}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,4,""{""""name"""":""""rect"""",""""x"""":1318,""""y"""":14,""""width"""":235,""""height"""":935}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,5,""{""""name"""":""""rect"""",""""x"""":494,""""y"""":216,""""width"""":272,""""height"""":1032}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,6,""{""""name"""":""""rect"""",""""x"""":1742,""""y"""":65,""""width"""":175,""""height"""":779}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,7,""{""""name"""":""""rect"""",""""x"""":1853,""""y"""":180,""""width"""":253,""""height"""":636}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,8,""{""""name"""":""""rect"""",""""x"""":2101,""""y"""":194,""""width"""":152,""""height"""":535}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,9,""{""""name"""":""""rect"""",""""x"""":2608,""""y"""":171,""""width"""":184,""""height"""":392}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,10,""{""""name"""":""""rect"""",""""x"""":2392,""""y"""":613,""""width"""":406,""""height"""":175}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,11,""{""""name"""":""""rect"""",""""x"""":2134,""""y"""":779,""""width"""":267,""""height"""":143}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,12,""{""""name"""":""""rect"""",""""x"""":4728,""""y"""":69,""""width"""":124,""""height"""":1083}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,13,""{""""name"""":""""rect"""",""""x"""":3912,""""y"""":51,""""width"""":106,""""height"""":783}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,14,""{""""name"""":""""rect"""",""""x"""":3553,""""y"""":65,""""width"""":226,""""height"""":696}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,15,""{""""name"""":""""rect"""",""""x"""":3286,""""y"""":83,""""width"""":290,""""height"""":544}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,16,""{""""name"""":""""rect"""",""""x"""":5203,""""y"""":161,""""width"""":152,""""height"""":645}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,17,""{""""name"""":""""rect"""",""""x"""":5668,""""y"""":157,""""width"""":230,""""height"""":622}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,18,""{""""name"""":""""rect"""",""""x"""":2982,""""y"""":350,""""width"""":207,""""height"""":581}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09379.JPG,6520832,""{}"",20,19,""{""""name"""":""""rect"""",""""x"""":3166,""""y"""":664,""""width"""":203,""""height"""":253}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,0,""{""""name"""":""""rect"""",""""x"""":3267,""""y"""":742,""""width"""":359,""""height"""":530}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,1,""{""""name"""":""""rect"""",""""x"""":2922,""""y"""":373,""""width"""":350,""""height"""":848}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,2,""{""""name"""":""""rect"""",""""x"""":60,""""y"""":770,""""width"""":304,""""height"""":562}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,3,""{""""name"""":""""rect"""",""""x"""":1152,""""y"""":350,""""width"""":235,""""height"""":696}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,4,""{""""name"""":""""rect"""",""""x"""":1811,""""y"""":286,""""width"""":161,""""height"""":594}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,5,""{""""name"""":""""rect"""",""""x"""":1696,""""y"""":217,""""width"""":180,""""height"""":687}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,6,""{""""name"""":""""rect"""",""""x"""":46,""""y"""":1493,""""width"""":1180,""""height"""":742}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,7,""{""""name"""":""""rect"""",""""x"""":945,""""y"""":1207,""""width"""":783,""""height"""":300}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
"DSC09380.JPG,6750208,""{}"",17,8,""{""""name"""":""""rect"""",""""x"""":1641,""""y"""":977,""""width"""":622,""""height"""":276}"",""{""""human"""":undefined,""""animal"""":undefined,""""obstacle"""":undefined}"""
